doc_id,doc_type,part_number,content,metadata
troubleshoot_PS11757023,troubleshooting,PS11757023,"Caloric Refrigerator Capacitor is recommended for these issues: Fridge too warm, Will Not Start, Fridge and Freezer are too warm, Freezer section too warm, Clicking sound, Too warm, Fridge runs too long, Noisy, Won’t start, Freezer not defrosting. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Fridge too warm"", ""Will Not Start"", ""Fridge and Freezer are too warm"", ""Freezer section too warm"", ""Clicking sound"", ""Too warm"", ""Fridge runs too long"", ""Noisy"", ""Won\u2019t start"", ""Freezer not defrosting""]}"
product_PS395284,product,PS395284,"Caloric Refrigerator Condenser Fan Motor Kit. Fixes: Fridge too warm, Freezer section too warm, Noisy. Brand: Whirlpool. For: Refrigerator
Freezer","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 62.15}"
install_PS395284,installation,PS395284,Installation guide for Caloric Refrigerator Condenser Fan Motor Kit. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=CMJ6gk4a7EY""}"
troubleshoot_PS395284,troubleshooting,PS395284,"Caloric Refrigerator Condenser Fan Motor Kit is recommended for these issues: Fridge too warm, Freezer section too warm, Noisy, Fridge runs too long, Fridge and Freezer are too warm, Will Not Start, Leaking, Too warm. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Fridge too warm"", ""Freezer section too warm"", ""Noisy"", ""Fridge runs too long"", ""Fridge and Freezer are too warm"", ""Will Not Start"", ""Leaking"", ""Too warm""]}"
product_PS11723171,product,PS11723171,"Caloric Refrigerator Defrost Timer. Fixes: Fridge too warm, Freezer not defrosting, Freezer section too warm. Brand: Whirlpool. For: Refrigerator
Freezer","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 33.85}"
install_PS11723171,installation,PS11723171,Installation guide for Caloric Refrigerator Defrost Timer. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=sid2K9W_ums""}"
troubleshoot_PS11723171,troubleshooting,PS11723171,"Caloric Refrigerator Defrost Timer is recommended for these issues: Fridge too warm, Freezer not defrosting, Freezer section too warm, Leaking, Will Not Start, Fridge and Freezer are too warm, Fridge runs too long, Frost buildup, Freezer too cold, Fridge too cold, Too warm, Noisy, Won’t start. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Fridge too warm"", ""Freezer not defrosting"", ""Freezer section too warm"", ""Leaking"", ""Will Not Start"", ""Fridge and Freezer are too warm"", ""Fridge runs too long"", ""Frost buildup"", ""Freezer too cold"", ""Fridge too cold"", ""Too warm"", ""Noisy"", ""Won\u2019t start""]}"
product_PS8746522,product,PS8746522,"Caloric Refrigerator Compressor Start Device And Capacitor. Fixes: Will Not Start, Fridge too warm, Fridge and Freezer are too warm. Brand: Whirlpool. For: Refrigerator
Freezer","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 53.26}"
install_PS8746522,installation,PS8746522,Installation guide for Caloric Refrigerator Compressor Start Device And Capacitor. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=VYbaD7lkfrg""}"
troubleshoot_PS8746522,troubleshooting,PS8746522,"Caloric Refrigerator Compressor Start Device And Capacitor is recommended for these issues: Will Not Start, Fridge too warm, Fridge and Freezer are too warm, Freezer section too warm, Noisy, Clicking sound, Too warm. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Will Not Start"", ""Fridge too warm"", ""Fridge and Freezer are too warm"", ""Freezer section too warm"", ""Noisy"", ""Clicking sound"", ""Too warm""]}"
product_PS11742474,product,PS11742474,"Caloric Refrigerator Bimetal Defrost Thermostat. Fixes: Leaking, Freezer not defrosting, Fridge too warm. Brand: Whirlpool. For: Refrigerator
Freezer","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 31.86}"
install_PS11742474,installation,PS11742474,Installation guide for Caloric Refrigerator Bimetal Defrost Thermostat. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=KB8k6VzE294""}"
troubleshoot_PS11742474,troubleshooting,PS11742474,"Caloric Refrigerator Bimetal Defrost Thermostat is recommended for these issues: Leaking, Freezer not defrosting, Fridge too warm, Freezer section too warm, Frost buildup, Freezer too cold, Fridge too cold, Fridge runs too long, Fridge and Freezer are too warm, Too warm. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Leaking"", ""Freezer not defrosting"", ""Fridge too warm"", ""Freezer section too warm"", ""Frost buildup"", ""Freezer too cold"", ""Fridge too cold"", ""Fridge runs too long"", ""Fridge and Freezer are too warm"", ""Too warm""]}"
product_PS11738900,product,PS11738900,"Caloric Refrigerator Door Light Switch. Fixes: Light not working. Brand: Whirlpool. For: Refrigerator
Ice Maker","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 39.75}"
install_PS11738900,installation,PS11738900,Installation guide for Caloric Refrigerator Door Light Switch. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=OiV8lfb4cyE""}"
troubleshoot_PS11738900,troubleshooting,PS11738900,Caloric Refrigerator Door Light Switch is recommended for these issues: Light not working. This is a refrigerator part from Whirlpool.,"{""category"": ""refrigerator"", ""symptoms"": [""Light not working""]}"
product_PS11743008,product,PS11743008,"Caloric Refrigerator Washer Hose Clamp. Fixes: Leaking. Brand: Whirlpool. For: Washer
Dishwasher
Refrigerator
Washer Dryer Combo
Canister Vacuum
Freezer
Filters & Accessories
Dehumidifier
Cabinet
Central Vacuum
Dryer
Miscellaneous
Ice Maker","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 7.93}"
install_PS11743008,installation,PS11743008,Installation guide for Caloric Refrigerator Washer Hose Clamp. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=sX-P0iDewR0""}"
troubleshoot_PS11743008,troubleshooting,PS11743008,Caloric Refrigerator Washer Hose Clamp is recommended for these issues: Leaking. This is a refrigerator part from Whirlpool.,"{""category"": ""refrigerator"", ""symptoms"": [""Leaking""]}"
product_PS734935,product,PS734935,"Crosley Refrigerator Door Shelf Retainer Bar. Fixes: Door won’t open or close, Leaking. Brand: Frigidaire. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Frigidaire"", ""price"": 41.83}"
install_PS734935,installation,PS734935,Installation guide for Crosley Refrigerator Door Shelf Retainer Bar. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=RBJ10wFvJ2M""}"
troubleshoot_PS734935,troubleshooting,PS734935,"Crosley Refrigerator Door Shelf Retainer Bar is recommended for these issues: Door won’t open or close, Leaking. This is a refrigerator part from Frigidaire.","{""category"": ""refrigerator"", ""symptoms"": [""Door won\u2019t open or close"", ""Leaking""]}"
product_PS734936,product,PS734936,Crosley Refrigerator Door Shelf Retainer Bar. Fixes: Door won’t open or close. Brand: Frigidaire. For: Refrigerator,"{""category"": ""refrigerator"", ""brand"": ""Frigidaire"", ""price"": 19.94}"
install_PS734936,installation,PS734936,Installation guide for Crosley Refrigerator Door Shelf Retainer Bar. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=JGlCNEgLfM0""}"
troubleshoot_PS734936,troubleshooting,PS734936,Crosley Refrigerator Door Shelf Retainer Bar is recommended for these issues: Door won’t open or close. This is a refrigerator part from Frigidaire.,"{""category"": ""refrigerator"", ""symptoms"": [""Door won\u2019t open or close""]}"
product_PS11739119,product,PS11739119,"Crosley Refrigerator Crisper Drawer With Humidity Control. Fixes: Door won’t open or close, Ice maker not making ice, Leaking. Brand: Whirlpool. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 85.84}"
install_PS11739119,installation,PS11739119,Installation guide for Crosley Refrigerator Crisper Drawer With Humidity Control. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=yqWpzesAc6U""}"
troubleshoot_PS11739119,troubleshooting,PS11739119,"Crosley Refrigerator Crisper Drawer With Humidity Control is recommended for these issues: Door won’t open or close, Ice maker not making ice, Leaking, Ice maker won’t dispense ice, Touchpad does not respond, Door Sweating, Clicking sound. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Door won\u2019t open or close"", ""Ice maker not making ice"", ""Leaking"", ""Ice maker won\u2019t dispense ice"", ""Touchpad does not respond"", ""Door Sweating"", ""Clicking sound""]}"
product_PS429868,product,PS429868,"Crosley Refrigerator Door Shelf Retainer Bin. Fixes: Door won’t open or close, Noisy, Touchpad does not respond. Brand: Frigidaire. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Frigidaire"", ""price"": 51.8}"
install_PS429868,installation,PS429868,Installation guide for Crosley Refrigerator Door Shelf Retainer Bin. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=nr8TPEghgjs""}"
troubleshoot_PS429868,troubleshooting,PS429868,"Crosley Refrigerator Door Shelf Retainer Bin is recommended for these issues: Door won’t open or close, Noisy, Touchpad does not respond. This is a refrigerator part from Frigidaire.","{""category"": ""refrigerator"", ""symptoms"": [""Door won\u2019t open or close"", ""Noisy"", ""Touchpad does not respond""]}"
product_PS11739091,product,PS11739091,"Crosley Refrigerator Door Shelf Bin - White. Fixes: Leaking, Door won’t open or close, Ice maker not making ice. Brand: Whirlpool. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 40.84}"
install_PS11739091,installation,PS11739091,Installation guide for Crosley Refrigerator Door Shelf Bin - White. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
troubleshoot_PS11739091,troubleshooting,PS11739091,"Crosley Refrigerator Door Shelf Bin - White is recommended for these issues: Leaking, Door won’t open or close, Ice maker not making ice. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Leaking"", ""Door won\u2019t open or close"", ""Ice maker not making ice""]}"
product_PS2358880,product,PS2358880,Crosley Refrigerator Crisper Cover Support - Front. Fixes: Door won’t open or close. Brand: Frigidaire. For: Refrigerator,"{""category"": ""refrigerator"", ""brand"": ""Frigidaire"", ""price"": 11.92}"
install_PS2358880,installation,PS2358880,Installation guide for Crosley Refrigerator Crisper Cover Support - Front. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=V_QewaKvc5M""}"
troubleshoot_PS2358880,troubleshooting,PS2358880,Crosley Refrigerator Crisper Cover Support - Front is recommended for these issues: Door won’t open or close. This is a refrigerator part from Frigidaire.,"{""category"": ""refrigerator"", ""symptoms"": [""Door won\u2019t open or close""]}"
product_PS11757048,product,PS11757048,"Crosley Refrigerator Center Crisper Drawer Slide Rail - White. Fixes: Door won’t open or close, Noisy, Leaking. Brand: Whirlpool. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 52.31}"
install_PS11757048,installation,PS11757048,Installation guide for Crosley Refrigerator Center Crisper Drawer Slide Rail - White. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=v9hrs0zu0fo""}"
troubleshoot_PS11757048,troubleshooting,PS11757048,"Crosley Refrigerator Center Crisper Drawer Slide Rail - White is recommended for these issues: Door won’t open or close, Noisy, Leaking, Fridge too cold, Fridge and Freezer are too warm, Ice maker not making ice, Door Sweating. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Door won\u2019t open or close"", ""Noisy"", ""Leaking"", ""Fridge too cold"", ""Fridge and Freezer are too warm"", ""Ice maker not making ice"", ""Door Sweating""]}"
product_PS429724,product,PS429724,"Crosley Refrigerator Door Bin. Fixes: Ice maker not making ice, Door won’t open or close, Noisy. Brand: Frigidaire. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Frigidaire"", ""price"": 34.85}"
install_PS429724,installation,PS429724,Installation guide for Crosley Refrigerator Door Bin. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
troubleshoot_PS429724,troubleshooting,PS429724,"Crosley Refrigerator Door Bin is recommended for these issues: Ice maker not making ice, Door won’t open or close, Noisy, Ice maker won’t dispense ice, Not dispensing water, Touchpad does not respond, Will Not Start, Leaking, Clicking sound. This is a refrigerator part from Frigidaire.","{""category"": ""refrigerator"", ""symptoms"": [""Ice maker not making ice"", ""Door won\u2019t open or close"", ""Noisy"", ""Ice maker won\u2019t dispense ice"", ""Not dispensing water"", ""Touchpad does not respond"", ""Will Not Start"", ""Leaking"", ""Clicking sound""]}"
product_PS429871,product,PS429871,"Crosley Refrigerator Door Shelf Bin. Fixes: Door won’t open or close, Noisy. Brand: Frigidaire. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Frigidaire"", ""price"": 39.84}"
install_PS429871,installation,PS429871,Installation guide for Crosley Refrigerator Door Shelf Bin. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=G-A1YKp0o0o""}"
troubleshoot_PS429871,troubleshooting,PS429871,"Crosley Refrigerator Door Shelf Bin is recommended for these issues: Door won’t open or close, Noisy. This is a refrigerator part from Frigidaire.","{""category"": ""refrigerator"", ""symptoms"": [""Door won\u2019t open or close"", ""Noisy""]}"
product_PS11722130,product,PS11722130,"Crosley Refrigerator Water Filter. Fixes: Not dispensing water, Ice maker not making ice, Leaking. Brand: Whirlpool. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 83.89}"
install_PS11722130,installation,PS11722130,Installation guide for Crosley Refrigerator Water Filter. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=5oA-c0VklDg""}"
troubleshoot_PS11722130,troubleshooting,PS11722130,"Crosley Refrigerator Water Filter is recommended for these issues: Not dispensing water, Ice maker not making ice, Leaking, Ice maker dispenses too little ice, Noisy, Fridge too cold, Ice maker won’t dispense ice, Touchpad does not respond. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Not dispensing water"", ""Ice maker not making ice"", ""Leaking"", ""Ice maker dispenses too little ice"", ""Noisy"", ""Fridge too cold"", ""Ice maker won\u2019t dispense ice"", ""Touchpad does not respond""]}"
